10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7693.05,0.00,0.00,0.00,0.00,0.00,71.35,0.00,6.49,0.00,1713.46,5.38,344.31,93016.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3202.92,0.00,95.63,513751.05,0.00,0.00,2561.71,5.15,0.00,679.47,1399.69,66.24,0.00,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78823.12,0.00,0.00,0.00,0.00,0.00,33.64,0.00,0.00,0.00,0.00,0.00,6.56,0.00,0.00,131.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7194.08,0.00,6.72,0.00,0.00,0.00,0.00,360.11,17275.83,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,9654.81,3289.61,919.36,2946.53,745256.08,124204.48,0.00,0.00,5627.22,0.00,0.00,129831.70,875087.78,665278.93,137600.31,802879.24,0.00,0.00,0.00,72208.54,875087.78
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102035.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1655363.85,0.00,181064.90,1499.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.38,26556.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1967420.70,0.00,0.00,0.00,132293.07,0.00,366511.47,498804.54,2466225.23,0.00,0.00,0.00,0.00,0.00,0.00,2466225.23,2466225.23
12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196514.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,241365.68,2725448.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3163328.68,0.00,0.00,0.00,39597.43,0.00,1394126.56,1433723.99,4597052.67,624984.33,373457.70,998442.03,0.00,0.00,0.00,3598610.64,4597052.67
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366.29,0.00,0.00,0.00,0.00,830.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2922.91,32.67,56541.57,387724.75,124245.58,0.00,19516.50,48095.20,52116.00,9020.30,881.85,86.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2490.16,0.00,1635.86,0.00,0.00,0.00,0.00,7.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.25,0.00,0.00,0.00,0.00,696.00,95521.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3307.49,103.54,0.00,806254.62,280538.45,0.00,0.00,87320.36,0.00,422050.40,789909.20,1596163.83,0.00,755388.83,755388.83,0.00,0.00,0.00,840775.00,1596163.83
14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13770.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1327194.88,0.00,0.00,244433.97,0.00,490.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.97,19.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2562.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1588519.44,0.00,0.00,0.00,274458.93,66080.17,111283.62,451822.72,2040342.15,257874.50,1107076.81,1364951.31,0.00,0.00,0.00,675390.83,2040342.15
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38663.51,0.00,9979.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1313.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50165.75,0.00,0.00,0.00,6757.89,0.00,7248.17,14006.06,64171.81,0.00,38304.74,38304.74,0.00,0.00,0.00,25867.06,64171.81
16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17811.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.04,0.00,0.00,0.00,278104.58,0.00,0.00,543734.70,0.00,38357.92,0.00,306.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39452.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1622.80,0.00,0.00,919406.50,0.00,0.00,0.00,17409.95,124830.80,14327.08,156567.83,1075974.34,392485.68,0.00,392485.68,0.00,0.00,0.00,683488.66,1075974.34
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.89,0.00,0.00,0.00,532.83,117.80,0.00,0.00,0.00,76.61,3706185.14,1832.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.17,2192.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3711446.12,0.00,0.00,0.00,451.69,0.00,359995.40,360447.09,4071893.21,0.00,1662545.67,1662545.67,0.00,0.00,0.00,2409347.54,4071893.21
18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7074.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3777.56,0.00,0.00,5109.26,0.00,0.00,0.00,0.00,0.00,4.52,0.00,251.38,170106.39,0.00,0.00,0.00,10908.59,0.00,0.00,909.72,0.00,649125.64,0.00,0.00,0.00,0.00,0.00,52.49,0.00,0.00,0.00,0.00,0.00,10.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,847329.85,0.00,0.00,0.00,-1474.00,0.00,100953.32,99479.32,946809.17,0.00,441537.49,441537.49,0.00,0.00,0.00,505271.68,946809.17
19,0.00,0.00,0.00,169.22,0.00,0.00,116802.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22794.26,272336.50,984.13,275.99,31552.33,0.00,233067.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5443.89,350613.49,6638.54,292879.07,1532.05,0.00,311006.71,534.22,88643.24,102672.29,1598.48,1637.40,66.62,0.00,7067.57,34545.02,0.00,0.00,0.00,275129.85,0.00,0.00,15588.49,0.00,65547.63,2446.69,1414.70,2.55,0.00,0.00,62.34,22.85,0.00,81.97,0.00,0.00,5.45,0.00,34563.49,3192.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.14,20.72,5.58,0.00,0.00,0.00,0.00,299.09,2152.30,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,22890.47,14812.23,651.69,6589.71,2328345.31,38312.84,0.00,0.00,22803.50,0.00,70128.01,131244.35,2459589.66,0.00,1026919.74,1026919.74,0.00,0.00,0.00,1432669.92,2459589.66
20,89730.90,20310.01,1060.60,1351.48,761.04,4121.88,2883.65,3072.15,0.00,0.00,0.00,0.00,10.28,45.06,0.32,0.00,44.19,0.00,0.00,770164.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4959549.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,206.58,0.00,0.00,0.00,0.00,0.00,81.25,609555.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.40,182.59,0.00,6463296.22,0.00,0.00,9468887.33,326946.59,0.00,3966501.72,13762335.64,20225631.86,107796.24,683135.23,790931.46,0.00,0.00,0.00,19434700.40,20225631.86
21,115915.74,23369.04,1576.51,1302.41,738.04,4244.50,3026.27,3112.86,0.00,0.00,0.00,0.00,12.87,38.10,0.19,0.00,38.56,25.56,0.00,0.00,2419.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.28,185.16,0.00,0.00,0.00,0.00,0.00,244.98,1764.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.98,201.77,0.00,158376.21,0.00,0.00,33515.12,7613.41,0.00,0.00,41128.53,199504.74,0.00,137169.42,137169.42,0.00,0.00,0.00,62335.32,199504.74
22,44837.39,8505.73,304.87,1039.91,592.90,3381.76,2349.32,2527.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,409217.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1761650.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.93,105.93,0.00,0.00,0.00,0.00,0.00,1431.41,445088.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.85,165.53,0.00,2681370.61,0.00,0.00,754879.05,16968.91,0.00,31548.21,803396.17,3484766.78,0.00,62416.80,62416.80,0.00,0.00,0.00,3422349.98,3484766.78
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,455099.80,0.00,0.00,83538.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4014418.02,161225.32,0.00,0.00,0.00,0.00,0.00,0.00,1324.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,0.00,0.00,0.00,0.00,373.16,699827.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13660.53,132.36,0.00,5430059.91,0.00,0.00,82971.27,12484.06,0.00,252193.55,347648.88,5777708.79,0.00,254183.35,254183.35,0.00,0.00,0.00,5523525.44,5777708.79
24,0.00,1054.10,72.23,23.00,0.00,325.61,4111.20,3465.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3851.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27481.91,0.00,0.00,0.00,0.00,0.00,0.00,7355.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.23,17.87,0.00,0.00,0.00,18706.96,108902.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83436.76,0.00,0.00,259599.40,136368.73,0.00,58781.44,122.91,0.00,18423.01,213696.09,473295.49,0.00,374280.08,374280.08,0.00,0.00,0.00,99015.41,473295.49
25,0.00,0.00,92.01,25.03,0.00,404.92,5204.91,4256.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39782.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3788.34,0.00,0.00,0.00,4888291.61,0.00,0.00,0.00,0.00,0.00,0.00,480.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.35,20.41,0.00,0.00,0.00,107171.63,961764.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104291.33,0.00,0.00,6115656.78,69582.89,0.00,0.00,17528.49,0.00,0.00,87111.38,6202768.16,0.00,610233.71,610233.71,0.00,0.00,0.00,5592534.45,6202768.16
